REGIAO:;SE
UF:;MG
ESTACAO:;MONTALVANIA
CODIGO (WMO):;A526
LATITUDE:;-14,40833333
LONGITUDE:;-44,40416666
ALTITUDE:;519,52
DATA DE FUNDACAO:;26/06/07
Data;Hora UTC;PRECIPITAÇÃO TOTAL, HORÁRIO (mm);PRESSAO ATMOSFERICA AO NIVEL DA ESTACAO, HORARIA (mB);PRESSÃO ATMOSFERICA MAX.NA HORA ANT. (AUT) (mB);PRESSÃO ATMOSFERICA MIN. NA HORA ANT. (AUT) (mB);RADIACAO GLOBAL (Kj/m²);TEMPERATURA DO AR - BULBO SECO, HORARIA (°C);TEMPERATURA DO PONTO DE ORVALHO (°C);TEMPERATURA MÁXIMA NA HORA ANT. (AUT) (°C);TEMPERATURA MÍNIMA NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MAX. NA HORA ANT. (AUT) (°C);TEMPERATURA ORVALHO MIN. NA HORA ANT. (AUT) (°C);UMIDADE REL. MAX. NA HORA ANT. (AUT) (%);UMIDADE REL. MIN. NA HORA ANT. (AUT) (%);UMIDADE RELATIVA DO AR, HORARIA (%);VENTO, DIREÇÃO HORARIA (gr) (° (gr));VENTO, RAJADA MAXIMA (m/s);VENTO, VELOCIDADE HORARIA (m/s);
2023/01/01;2000 UTC;;952,4;952,6;952,4;;29,2;17,8;30,5;28,8;18,4;16,1;51;43;50;110;6,9;3,8;
2023/01/01;2100 UTC;;952,6;952,7;952,4;;28;17,5;29,3;28;18;17;53;48;53;94;6,9;3;
2023/01/01;2200 UTC;;953,3;953,3;952,6;;24,6;18,4;28;24,6;18,8;16,9;68;52;68;106;4,9;,9;
2023/01/01;2300 UTC;;953,8;953,8;953,2;;22,3;19,1;24,6;22,2;19,3;18,2;83;68;82;99;1,5;,4;
2023/01/02;0000 UTC;;;;;;;;;;;;;;;;;;
2023/01/02;0100 UTC;;;;;;;;;;;;;;;;;;
2023/01/02;0200 UTC;;955;955,3;955;;19,5;18;20,1;19,3;18,4;17,7;91;90;91;24;1,6;,4;
2023/01/02;0300 UTC;;954,6;955;954,6;;18,8;17,4;19,6;18,8;18;17,3;91;90;91;324;2;1,6;
2023/01/02;0400 UTC;;954;954,6;954;;18,7;17,4;19;18,3;17,6;16,9;92;91;92;322;2;,5;
2023/01/02;0500 UTC;;953,9;954;953,6;;18;16,8;18,7;18;17,4;16,8;93;92;92;282;,9;,5;
2023/01/02;0600 UTC;;954;954,1;953,8;;18;16,8;18;17,6;16,8;16,4;93;92;93;340;2,1;1,5;
2023/01/02;0700 UTC;;953,9;954;953,7;;17,5;16,3;18;17,5;16,9;16,2;93;93;93;148;2,1;,3;
2023/01/02;0800 UTC;;954;954;953,8;;17,5;16,3;17,8;17,3;16,6;16,1;93;93;93;357;1,3;,4;
2023/01/02;0900 UTC;;954,5;954,5;954;;17,7;16,5;17,7;17,2;16,5;16;93;93;93;96;1,3;,3;
2023/01/02;1000 UTC;;954,8;954,8;954,5;;20,7;18,3;20,7;17,7;18,8;16,6;93;86;86;97;1,5;,9;
2023/01/02;1100 UTC;;955,4;955,4;954,8;;23,7;19,4;23,7;20,7;19,7;18,1;87;75;77;129;3,6;1,9;
2023/01/02;1200 UTC;;955,9;955,9;955,4;;25,1;19;25,1;23,8;19,4;18,5;77;68;69;88;7,1;3,8;
2023/01/02;1300 UTC;;956,1;956,1;955,9;;27,9;18,9;28,4;24,8;19,9;18,5;70;58;58;88;6,5;3,4;
2023/01/02;1400 UTC;;955,3;956,2;955,3;;28,5;19;29,1;27,5;20;18,3;62;54;56;59;8,1;4,4;
2023/01/02;1500 UTC;;954;955,3;954;;30,1;19,3;30,1;28,5;20;18,3;59;52;53;69;7,7;3,7;
2023/01/02;1600 UTC;;953,5;954;953,5;;29,5;18,5;31;28,7;19,7;18;56;47;52;49;6,7;3,3;
2023/01/02;1700 UTC;;952,3;953,5;952,3;;30,6;18,3;31,1;29,4;19,5;17,3;53;45;48;80;6,5;2,8;
2023/01/02;1800 UTC;;951,2;952,3;951,2;;31,2;16,4;31,7;29,8;19,2;16,3;52;40;41;71;5,9;3,3;
2023/01/02;1900 UTC;;950,3;951,2;950,3;;31,2;18,2;31,9;30;18,7;16,3;47;41;46;63;6,6;2,4;
2023/01/02;2000 UTC;;949,7;950,3;949,7;;30,5;17,4;31,4;29,7;18,3;16,4;47;42;45;62;5,6;3,1;
2023/01/02;2100 UTC;;949,7;949,8;949,6;;28,8;18,3;30,5;28,8;18,3;16,5;53;44;53;69;5,5;1,7;
2023/01/02;2200 UTC;;950,6;950,6;949,7;;25,4;19,1;28,8;25,4;19,1;18,3;68;53;68;70;3,8;1,5;
2023/01/02;2300 UTC;;951,4;951,4;950,6;;23,5;19,8;25,4;23,3;19,8;18,9;80;68;80;269;2,6;,6;
2023/01/03;0000 UTC;;;;;;;;;;;;;;;;;;
2023/01/03;0100 UTC;;953,3;953,3;952,5;;21,5;19,6;22,1;21,4;20,1;19,5;89;87;89;330;1,9;,8;
2023/01/03;0200 UTC;;;;;;;;;;;;;;;;;;
2023/01/03;0300 UTC;;953,3;953,4;953,2;;20,5;19,1;20,6;20,2;19,2;18,6;92;90;92;98;1,9;,8;
2023/01/03;0400 UTC;;952,8;953,3;952,7;;20,1;18,7;20,5;19,9;19,1;18,4;92;91;92;111;1,5;,9;
2023/01/03;0500 UTC;;952,3;952,8;952,3;;20,2;18,5;20,5;19,8;19,1;18,5;92;90;90;110;2,3;1,4;
2023/01/03;0600 UTC;;952,5;952,6;952,3;;20,6;18,7;20,8;20,1;19;18,5;91;88;89;108;2,5;1,5;
2023/01/03;0700 UTC;;952,5;952,6;952,4;;20,8;18,9;20,8;20,6;18,9;18,5;89;88;89;123;2,2;1,3;
2023/01/03;0800 UTC;;952,7;952,7;952,5;;20,5;18,5;20,9;20,5;19;18,5;89;88;88;70;2,3;1;
2023/01/03;0900 UTC;;953,5;953,5;952,7;;20,4;18,5;20,5;20;18,6;18,3;90;88;89;99;2,6;1,1;
2023/01/03;1000 UTC;;954,2;954,2;953,5;;22,7;19,2;22,7;20,3;19,7;18,4;90;80;80;100;2,1;1,3;
2023/01/03;1100 UTC;;954,6;954,6;954,2;;25;19,5;25,1;22,7;19,9;19;81;72;72;89;5,7;2,9;
2023/01/03;1200 UTC;;954,8;954,8;954,5;;26,1;19,2;26,4;24,7;20,1;19,2;73;65;66;49;5,1;2,5;
2023/01/03;1300 UTC;;955,2;955,2;954,7;;27,7;20,1;28,1;26;20,7;19,3;68;62;63;23;6;3;
2023/01/03;1400 UTC;;954,7;955,2;954,7;;29,2;19,6;29,6;27,6;20,7;19,4;64;55;56;111;5,2;1,5;
2023/01/03;1500 UTC;;953,5;954,7;953,5;;29,4;20,3;31,3;28,8;21,4;19,5;60;53;58;67;5,5;2,6;
2023/01/03;1600 UTC;;952,8;953,5;952,8;;26,6;22,2;30,9;24,2;23,4;19,7;84;54;77;147;6;2,3;
2023/01/03;1700 UTC;;951,7;952,8;951,7;;28,6;22,1;28,8;25,9;23,3;21,5;81;66;68;137;5,6;2,6;
2023/01/03;1800 UTC;;950,9;951,7;950,9;;28,4;21,5;29,1;28,4;22,5;20,3;69;60;66;75;4,4;1,9;
2023/01/03;1900 UTC;;950,2;951;950,2;;28,8;21,4;29;28,4;22,5;20,7;69;62;64;119;5,2;2,4;
2023/01/03;2000 UTC;;950,1;950,3;950;;28,1;21,6;28,8;28,1;21,8;20,3;68;61;68;129;5,2;2,3;
2023/01/03;2100 UTC;;951,2;951,2;950,1;;26,4;21,7;28,1;26,4;22;21,2;75;67;75;86;3,4;,7;
2023/01/03;2200 UTC;;953;953;951,2;;24,8;18,8;26,4;24,8;22,4;18,8;86;69;69;266;8,7;4,2;
2023/01/03;2300 UTC;;955;955,4;953;;20,4;19;24,8;20,1;19;17,7;92;67;92;280;10,8;3,2;
2023/01/04;0000 UTC;;954,6;955,1;954,4;;20,4;19;20,5;20,4;19,2;19;92;92;92;270;5,1;2;
2023/01/04;0100 UTC;;;;;;;;;;;;;;;;;;
2023/01/04;0200 UTC;;;;;;;;;;;;;;;;;;
2023/01/04;0300 UTC;;955;955,5;955;;20,3;18,9;20,5;20,3;19;18,8;91;90;91;224;2,8;1,4;
2023/01/04;0400 UTC;;954,7;955;954,6;;20,4;19;20,4;20,3;19;18,9;92;91;92;352;2,4;1,4;
2023/01/04;0500 UTC;;954,4;954,7;954,4;;20,7;19,4;20,7;20,4;19,4;19;92;92;92;41;2,1;,6;
2023/01/04;0600 UTC;;954,3;954,6;954,3;;20,9;19,6;21;20,7;19,7;19,4;92;92;92;125;2,1;1,4;
2023/01/04;0700 UTC;;954;954,3;954;;20,9;19,4;21,1;20,9;19,7;19,4;92;91;91;72;2,7;1,6;
2023/01/04;0800 UTC;;954,5;954,5;954;;20,7;19,2;20,9;20,7;19,4;19,1;91;91;91;334;2,6;,2;
2023/01/04;0900 UTC;;955,2;955,2;954,5;;20,7;19,2;20,8;20,6;19,2;19,1;91;91;91;84;2,1;1;
2023/01/04;1000 UTC;;955,8;955,8;955,2;;21,5;19,5;21,5;20,7;19,8;19,2;91;88;88;43;2,4;1,3;
2023/01/04;1100 UTC;;956,4;956,4;955,8;;22,2;19,3;22,3;21,5;19,7;19,2;89;83;84;360;2,5;1,1;
2023/01/04;1200 UTC;;956,4;956,5;956,4;;23,7;19;23,7;22,2;19,9;18,8;84;75;75;359;5,4;3,2;
2023/01/04;1300 UTC;;956,3;956,5;956,3;;26;19,5;26;23,7;20,3;18,3;77;66;67;344;5,8;3;
2023/01/04;1400 UTC;;955,8;956,4;955,8;;26,2;18;26,7;25;20,2;18;69;60;61;312;6,2;2,2;
2023/01/04;1500 UTC;;954,4;955,8;954,4;;28,2;19,4;28,5;26,2;20,5;18;65;56;59;268;4,3;1,2;
2023/01/04;1600 UTC;;953,5;954,4;953,5;;28,6;19,1;30,1;28;20,8;18,3;62;52;57;339;6,3;2,1;
2023/01/04;1700 UTC;;952,3;953,5;952,3;;30,4;20,7;30,4;28,6;20,7;18,4;57;51;56;49;6,3;1,5;
2023/01/04;1800 UTC;;951,1;952,3;951,1;;30,9;19;31,2;29,1;21;18,8;57;49;49;19;4,9;2,5;
2023/01/04;1900 UTC;;950,6;951,1;950,6;;29;19,5;31,5;29;20,9;18,1;57;46;57;67;5,9;3,3;
2023/01/04;2000 UTC;;950,6;950,7;950,4;;28;20,3;30,3;28;20,5;19,3;63;54;63;58;8,7;5,1;
2023/01/04;2100 UTC;;951,2;951,2;950,6;;25,8;20,1;28;25,8;20,6;19,8;71;63;71;55;9,2;3,7;
2023/01/04;2200 UTC;;952,8;952,8;951,2;;24,8;19,8;25,8;24,8;20,6;19,7;78;70;74;339;10,6;4,1;
2023/01/04;2300 UTC;;953,3;953,3;952,7;;23,2;19,7;24,8;23,2;19,8;19,3;81;74;81;289;10,6;1,2;
2023/01/05;0000 UTC;;;;;;;;;;;;;;;;;;
2023/01/05;0100 UTC;;;;;;;;;;;;;;;;;;
2023/01/05;0200 UTC;;;;;;;;;;;;;;;;;;
2023/01/05;0300 UTC;;953,8;954,2;953,8;;21,8;19,8;21,9;21,7;20;19,8;89;88;89;233;2,4;,7;
2023/01/05;0400 UTC;;953,4;953,9;953,4;;21,6;20;21,8;21,6;20,1;19,8;91;89;90;186;1,1;,5;
2023/01/05;0500 UTC;;952,9;953,4;952,9;;21,6;20,2;21,7;21,6;20,2;20;92;91;91;78;1,5;,9;
2023/01/05;0600 UTC;;952,6;952,9;952,6;;21,7;20,3;21,7;21,6;20,3;20,2;92;91;92;273;1,6;,7;
2023/01/05;0700 UTC;;952,8;952,8;952,5;;21,7;20,2;21,8;21,7;20,4;20,2;92;91;91;300;1,3;1;
2023/01/05;0800 UTC;;953,1;953,1;952,8;;21,8;20,4;21,8;21,7;20,4;20,2;92;91;92;63;2,5;1;
2023/01/05;0900 UTC;;953,5;953,5;953,1;;22;20,6;22;21,7;20,6;20,3;92;92;92;39;1,5;,3;
2023/01/05;1000 UTC;;954,1;954,1;953,5;;22,2;20,7;22,2;21,9;20,8;20,5;92;91;91;221;1,8;1,2;
2023/01/05;1100 UTC;;954,5;954,5;954,1;;22,4;20,6;22,9;22,2;21,1;20,6;92;89;90;245;2,1;,9;
2023/01/05;1200 UTC;;955,2;955,2;954,5;;22,5;20,8;22,8;22;21,2;20,3;91;90;90;98;3,1;1,7;
2023/01/05;1300 UTC;;955,4;955,8;955,2;;22,7;20,8;22,7;22,2;21;20,3;90;89;89;64;5,3;1,5;
2023/01/05;1400 UTC;;954,9;955,4;954,9;;23;20,9;23;22,4;20,9;20,2;90;87;88;75;5;1,4;
2023/01/05;1500 UTC;;954,5;955,1;954,5;;25;21,2;25;23;21,4;20,1;88;77;80;55;4,1;2,1;
2023/01/05;1600 UTC;;954,5;954,7;954,3;;25,8;20,8;27,3;25;22;19,8;80;66;74;15;5,1;2,3;
2023/01/05;1700 UTC;;954,3;954,7;954,3;;22;19,6;25,8;21,9;21,1;19,2;87;72;86;295;11,4;2,7;
2023/01/05;1800 UTC;;953,3;954,3;953,3;;23;20,3;23;21,9;20,6;19,4;87;85;85;290;4,8;1,9;
2023/01/05;1900 UTC;;952,6;953,3;952,5;;24,2;20,6;24,2;22,9;20,7;20;86;78;80;315;5,3;2,2;
2023/01/05;2000 UTC;;952,7;952,8;952,5;;24;19,5;24,5;24;20,8;19,4;81;76;76;293;5;3;
2023/01/05;2100 UTC;;953;953;952,6;;23,3;19,6;24;23,3;20,2;19,5;80;76;80;321;4,7;1;
2023/01/05;2200 UTC;;953,8;953,8;953;;22,3;19,8;23,3;22,2;19,8;19,1;86;79;86;345;2,8;,6;
2023/01/05;2300 UTC;;954,2;954,2;953,8;;22;20,1;22,4;22;20,2;19,5;89;84;89;192;1,5;1,1;
2023/01/06;0000 UTC;;;;;;;;;;;;;;;;;;
2023/01/06;0100 UTC;;955,8;955,8;955,3;;21,7;20,1;21,8;21,6;20,1;20;91;90;91;208;1,9;,6;
2023/01/06;0200 UTC;;;;;;;;;;;;;;;;;;
2023/01/06;0300 UTC;;955,1;955,6;955,1;;21,6;20,3;21,7;21,6;20,3;20,2;92;92;92;168;1;,4;
2023/01/06;0400 UTC;;954,5;955,1;954,5;;21,6;20,3;21,7;21,6;20,3;20,2;92;92;92;277;1,1;,3;
2023/01/06;0500 UTC;;954;954,5;954;;21,5;20,2;21,6;21,5;20,3;20,2;92;92;92;68;1,2;,7;
2023/01/06;0600 UTC;;953,8;954;953,8;;21,4;20,1;21,6;21,4;20,3;20,1;92;92;92;78;1,4;,9;
2023/01/06;0700 UTC;;953,7;953,8;953,6;;21,3;19,9;21,4;21,3;20,1;19,9;92;92;92;87;1,4;,8;
2023/01/06;0800 UTC;;954,1;954,1;953,6;;21,2;19,8;21,3;21,1;19,9;19,7;92;91;91;68;2;1,4;
2023/01/06;0900 UTC;;954,5;954,5;954,1;;21,3;19,9;21,3;21,2;19,9;19,5;92;90;92;125;2,2;,4;
2023/01/06;1000 UTC;;954,9;954,9;954,6;;21,9;20,4;22;21,3;20,5;19,9;92;91;91;83;2;1;
2023/01/06;1100 UTC;;955,5;955,5;954,9;;22,5;20,5;22,5;21,9;20,7;20,4;91;89;89;93;2,1;,9;
2023/01/06;1200 UTC;;956,5;956,5;955,5;;23,5;20,6;23,5;22,5;20,9;20,3;89;84;84;141;2;,6;
2023/01/06;1300 UTC;;956,6;956,6;956,5;;25;20,6;25,2;23,5;21,1;19,8;85;74;77;17;2,8;1,1;
2023/01/06;1400 UTC;;956,3;956,7;956,3;;26,3;20,7;26,5;24,9;21,4;19,5;77;68;72;291;4,2;2,2;
2023/01/06;1500 UTC;;955,8;956,3;955,8;;27,2;19,8;27,4;26,2;20,8;19,4;72;63;64;266;4,2;1,8;
2023/01/06;1600 UTC;;954,8;955,8;954,8;;28,2;20,1;28,6;27;20,9;19,3;67;59;61;214;4,2;1,5;
2023/01/06;1700 UTC;;953,3;954,8;953,3;;29,6;20,7;29,6;28,1;21,2;19,4;63;56;59;190;4,4;2;
2023/01/06;1800 UTC;;953,3;953,3;952,8;;25,9;20,2;30,4;25,9;21,2;19;71;54;71;15;11,1;6;
2023/01/06;1900 UTC;;954,3;954,3;953,3;;23,4;19;25,9;23,4;20,1;18,4;77;67;76;321;11,1;5,6;
2023/01/06;2000 UTC;;954;954,3;953,8;;22,4;19,6;23,4;22,4;19,7;19;85;76;85;252;10,2;2;
2023/01/06;2100 UTC;;954;954,1;953,9;;21,7;19,3;22,4;21,7;19,7;19,2;86;85;86;245;3,3;2;
2023/01/06;2200 UTC;;954,1;954,4;954;;21,4;19,5;21,7;21,4;19,6;19,2;89;86;89;196;3;,7;
2023/01/06;2300 UTC;;954,8;954,8;954,1;;21,1;19,6;21,4;21,1;19,6;19,5;91;89;91;32;1,7;,7;
2023/01/07;0000 UTC;;;;;;;;;;;;;;;;;;
2023/01/07;0100 UTC;;956,6;956,6;955,9;;21;19,5;21,1;20,9;19,5;19,3;91;90;91;152;2,4;,4;
2023/01/07;0200 UTC;;956,9;956,9;956,6;;20,7;19,3;21;20,7;19,5;19,3;92;91;92;354;1,4;,3;
2023/01/07;0300 UTC;;956,6;956,9;956,6;;20,6;19,3;20,8;20,4;19,4;19,1;92;92;92;66;1,8;,7;
2023/01/07;0400 UTC;;956;956,6;956;;20,5;19,3;20,6;20,5;19,4;19,3;93;92;93;333;1,9;,5;
2023/01/07;0500 UTC;;955,6;956;955,6;;20,4;19,2;20,5;20,3;19,3;19,1;93;93;93;305;1,2;,2;
2023/01/07;0600 UTC;;955,4;955,7;955,4;;20,4;19,2;20,6;20,3;19,4;19,1;93;93;93;295;1,7;,7;
2023/01/07;0700 UTC;;955,2;955,4;955,2;;20,4;19,2;20,4;20,3;19,2;19,1;93;93;93;119;1,7;1,1;
2023/01/07;0800 UTC;;956;956;955,2;;20,4;19,2;20,4;20,2;19,2;19;93;93;93;275;1,8;1,2;
2023/01/07;0900 UTC;;956,4;956,4;956;;20,4;19,2;20,6;20,3;19,5;19,2;93;93;93;122;2;,4;
2023/01/07;1000 UTC;;957;957;956,4;;22,5;20,8;22,5;20,4;21;19,3;93;90;90;85;1,6;,8;
2023/01/07;1100 UTC;;957,2;957,3;956,9;;23,1;20,1;23,1;22,1;20,6;19,6;90;83;83;111;2,4;1,5;
2023/01/07;1200 UTC;;957,5;957,5;957,2;;26,1;19,9;26,2;23,1;20,7;19,5;83;68;69;72;2,7;,9;
2023/01/07;1300 UTC;;957,6;957,6;957,5;;27,7;19,9;27,8;25,9;20,8;18,6;71;57;62;126;4,4;1,6;
2023/01/07;1400 UTC;;957,1;957,6;957,1;;28,7;20,5;29;27,3;21,3;19,6;66;59;61;113;4,2;1,9;
2023/01/07;1500 UTC;;956,3;957,1;956,3;;28,7;19,7;30,1;28,2;20,9;19,2;63;53;58;69;5,4;2,9;
2023/01/07;1600 UTC;;955;956,3;955;;30,7;19,1;30,7;28,4;21,3;17,6;62;47;50;62;5,4;1,9;
2023/01/07;1700 UTC;;954;955;954;;29,4;20,5;31,2;29,3;20,5;18,5;59;49;59;77;5,6;3,1;
2023/01/07;1800 UTC;;953,1;954;953,1;;29,8;19,8;30,4;28,8;21;19,5;61;53;55;78;5,8;2,3;
2023/01/07;1900 UTC;;952,3;953,1;952,2;;30,1;20,5;30,6;29,6;20,7;18,9;57;49;57;85;6,1;2,9;
2023/01/07;2000 UTC;;952,2;952,3;952,2;;30,2;19,3;30,7;29,9;20,7;18,5;57;49;52;60;6,5;2;
2023/01/07;2100 UTC;;952,9;952,9;952,2;;27,3;19,7;30,2;27,3;19,8;18,8;63;51;63;63;4,1;1,2;
2023/01/07;2200 UTC;;953,9;953,9;952,9;;24,3;21,1;27,3;24,3;21,3;19,6;82;63;82;300;1,9;,9;
2023/01/07;2300 UTC;;954,4;954,4;953,9;;22,9;20,7;24,3;22,9;21,1;20,6;87;82;87;276;1,7;1;
2023/01/08;0000 UTC;;955,6;955,6;954,4;;22,3;20,6;22,9;22,3;20,9;20,6;90;87;90;305;1,7;1;
2023/01/08;0100 UTC;;;;;;;;;;;;;;;;;;
2023/01/08;0200 UTC;;956,4;956,4;956;;22;19,3;22,9;22;20,4;19,3;87;85;85;265;4,2;2,4;
2023/01/08;0300 UTC;;955,5;956,4;955,5;;21,3;19,2;22,1;21,2;19,3;19,1;88;84;88;169;4,4;,4;
2023/01/08;0400 UTC;;955,1;955,5;955,1;;20,6;19,1;21,3;20,6;19,3;19;91;88;91;48;1,6;,7;
2023/01/08;0500 UTC;;954,6;955,4;954,6;;21,1;19,5;21,2;20,6;19,6;19,1;91;91;91;189;3,9;1,4;
2023/01/08;0600 UTC;;954,4;954,7;954,4;;20,6;19,3;21,1;20,6;19,5;19,2;92;91;92;20;2,9;,4;
2023/01/08;0700 UTC;;954,6;954,6;954,3;;20,4;19,1;20,7;20,4;19,3;19,1;92;92;92;316;1,8;,7;
2023/01/08;0800 UTC;;955;955;954,6;;21;19,6;21;20,4;19,6;19,1;92;91;92;230;4,4;1,6;
2023/01/08;0900 UTC;;955,7;955,7;955;;20,9;19,4;21;20,7;19,6;19,2;92;91;91;76;3,1;1,8;
2023/01/08;1000 UTC;;956,2;956,3;955,7;;21,6;20;21,6;20,9;20,1;19,4;91;91;91;254;3,2;1,5;
2023/01/08;1100 UTC;;956,8;956,8;956,2;;23,6;20,2;23,6;21,5;20,6;19,9;91;81;81;279;2,7;,9;
2023/01/08;1200 UTC;;957,1;957,1;956,7;;26,2;20,2;26,2;23,6;20,7;19,6;82;69;69;228;2,3;,6;
2023/01/08;1300 UTC;;957,1;957,1;957;;27,6;20,1;27,6;25,8;21;19,5;73;63;64;4;3,2;1,2;
2023/01/08;1400 UTC;;956,5;957,1;956,5;;29,3;20,4;29,4;27,5;20,9;19,4;65;57;59;117;4,1;1,5;
2023/01/08;1500 UTC;;955,7;956,5;955,7;;29,6;20,5;30,2;28,1;21,7;19,7;65;55;58;53;5,3;2,2;
2023/01/08;1600 UTC;;954,7;955,7;954,7;;30,4;20,7;31,5;29;21,6;19,6;61;53;56;87;5,7;1,8;
2023/01/08;1700 UTC;;953,4;954,7;953,4;;31,8;20,7;31,8;29,7;21,3;19,1;58;50;52;65;5,6;2,6;
2023/01/08;1800 UTC;;952,6;953,4;952,6;;28,9;21,2;31,8;28,5;21,6;19,7;64;51;63;345;9,1;4,2;
2023/01/08;1900 UTC;;952,1;952,6;952,1;;28,6;20,8;30,2;28,6;22,7;19,9;69;57;63;60;6,9;3,9;
2023/01/08;2000 UTC;;952,3;952,3;952;;27,7;21,8;28,7;27,7;21,9;21;70;63;70;53;6,6;1,9;
2023/01/08;2100 UTC;;952,8;952,8;952,2;;26,3;21,7;27,7;26,3;22,2;21,5;76;69;76;148;3,3;1,6;
2023/01/08;2200 UTC;;954,3;954,3;952,8;;24,8;19,9;26,3;24,8;21,7;19,9;79;74;74;162;3,4;,6;
2023/01/08;2300 UTC;;955,2;955,2;954,3;;23,2;19;24,8;22,7;20,2;18,9;83;74;77;2;2,3;,8;
2023/01/09;0000 UTC;;956,1;956,1;955,2;;22,3;20;23,6;22;20,2;18,9;89;75;87;263;3,8;2,3;
2023/01/09;0100 UTC;;;;;;;;;;;;;;;;;;
2023/01/09;0200 UTC;;956;956,6;956;;21,5;19,2;22,2;21,5;19,6;19,2;87;85;87;127;2,8;1,2;
2023/01/09;0300 UTC;;955,5;956,2;955,5;;20,6;19;21,5;20,6;19,4;18,8;91;87;91;85;1,9;1,1;
2023/01/09;0400 UTC;;954,8;955,5;954,8;;20,5;19;20,6;20,4;19,1;18,8;92;91;91;63;2,1;1,6;
2023/01/09;0500 UTC;;954,7;955;954,7;;20,5;18,9;21,2;20,5;19,6;18,9;92;90;91;297;2,4;1,2;
2023/01/09;0600 UTC;;954,9;955;954,5;;20,6;19,2;20,6;20,3;19,2;18,8;92;91;92;293;2;1;
2023/01/09;0700 UTC;;954,4;954,9;954,4;;20,6;19,2;20,7;20,5;19,3;19,2;92;92;92;275;2;1,1;
